brand_name,model_name,motor_size,model_year,kms_driven,mileage,owner,power,price
Bajaj,Avenger,220.0,2018,7000.0,53.0,1,19.0,100000
Royal-Enfield,Classic,350.0,2019,600.0,35.0,1,19.8,195000
Bajaj,Pulsar,180.0,2017,12000.0,65.0,2,17.0,58000
Yamaha,YZF-R15,150.0,2018,10000.0,0.0,1,18.7,140000
Hero,Ignitor,125.0,2015,15000.0,55.0,1,11.0,27000
Bajaj,Avenger,220.0,2019,3200.0,45.0,1,14.3,120000
Royal-Enfield,Classic,500.0,2010,19500.0,32.0,1,27.2,85500
Bajaj,Platina,100.0,2011,104.0,10.0,1,8.2,29500
Bajaj,CT,100.0,2019,10038.0,67.0,1,8.1,48500
Bajaj,Discover,150.0,2013,70.0,70.0,1,13.0,29500
Royal-Enfield,Thunderbird,350.0,2019,17200.0,0.0,1,19.8,182000
Honda,CB,160.0,2016,52.0,52.0,1,15.44,48000
Bajaj,Pulsar,200.0,2015,35.0,35.0,1,24.16,45000
Bajaj,Avenger,220.0,2015,42000.0,53.0,1,19.0,55000
Bajaj,4S,100.0,1998,45.0,45.0,1,7.1,6000
Bajaj,Pulsar,150.0,2018,65.0,65.0,1,15.0,75000
Bajaj,Pulsar,200.0,2019,42.0,42.0,1,23.2,105000
KTM,Duke,200.0,2014,30000.0,35.0,1,25.0,105000
Yamaha,FZ,150.0,2019,58.0,58.0,1,13.0,95000
Yamaha,FZ16,150.0,2012,58.0,58.0,1,13.0,53000
TVS,Apache,180.0,2016,45.0,45.0,1,17.3,69000
Honda,CB,125.0,2018,65.0,65.0,1,10.0,76000
Honda,CB,160.0,2017,52.0,52.0,2,15.44,79000
Bajaj,Pulsar,180.0,2017,20000.0,65.0,1,17.0,79000
Honda,SP125,125.0,2020,7000.0,0.0,1,10.72,95000
Yamaha,FZ-FI,150.0,2019,6000.0,0.0,1,13.0,105000
Bajaj,Pulsar,200.0,2017,42.0,42.0,1,23.2,105000
Royal-Enfield,Classic,350.0,2017,16227.0,35.0,1,19.8,115000
Royal-Enfield,Classic,350.0,2020,7464.0,35.0,1,19.8,165000
Royal-Enfield,Bullet,350.0,2016,14000.0,37.0,1,19.8,135000
Suzuki,Gixxer,150.0,2017,14062.0,63.0,1,14.0,69000
KTM,Duke,125.0,2018,18140.0,0.0,1,14.3,115000
Bajaj,Pulsar,150.0,2009,65.0,65.0,1,14.85,45000
Bajaj,Avenger,150.0,2016,34300.0,50.0,1,14.3,56000
Royal-Enfield,Standard,350.0,2014,40.0,40.0,1,19.8,155000
Bajaj,Avenger,220.0,2014,55000.0,40.0,1,19.0,25000
Royal-Enfield,Classic,350.0,2018,16000.0,35.0,1,19.8,135000
Hero,Super,125.0,2017,30000.0,75.0,1,9.0,40000
TVS,Apache,200.0,2019,17000.0,0.0,1,16.1,98800
Bajaj,Dominar,400.0,2020,28.0,28.0,1,39.42,202300
Suzuki,Gixxer,150.0,2018,32000.0,40.0,1,14.6,65000
Bajaj,Pulsar,150.0,2017,65.0,65.0,1,15.0,57000
Bajaj,Pulsar,150.0,2016,65.0,65.0,1,15.0,53900
Bajaj,Pulsar,200.0,2014,11930.0,40.0,1,24.2,43500
Bajaj,Pulsar,150.0,2018,65.0,65.0,1,15.0,55000
Bajaj,Avenger,150.0,2016,29000.0,50.0,1,14.3,50000
Bajaj,Pulsar,150.0,2010,65.0,65.0,1,14.85,19000
Bajaj,Pulsar,180.0,2010,22000.0,65.0,1,15.0,19300
Bajaj,Avenger,220.0,2015,48700.0,53.0,1,19.0,72000
TVS,Apache,160.0,2017,60.0,60.0,1,15.2,57000
Bajaj,Pulsar,220.0,2017,18000.0,38.0,1,21.0,74500
Bajaj,Discover,100.0,2014,80.0,80.0,1,9.1,19300
Royal-Enfield,Thunderbird,350.0,2014,22328.0,40.0,1,19.8,110200
Hero,Xtreme,200.0,2020,8600.0,0.0,1,18.1,109700
Royal-Enfield,Thunderbird,350.0,2019,9000.0,0.0,1,19.8,156300
Bajaj,Pulsar,135.0,2010,58000.0,64.0,1,13.0,15700
Royal-Enfield,Thunderbird,350.0,2018,20000.0,40.0,1,19.8,140000
TVS,Apache,180.0,2020,45.0,45.0,1,16.3,95000
Hero,Hunk,150.0,2008,28945.0,53.0,1,14.0,21000
Bajaj,Pulsar,160.0,2019,10400.0,0.0,1,15.5,80000
KTM,RC,390.0,2016,17000.0,26.0,2,42.3,150000
Bajaj,Avenger,220.0,2016,15000.0,53.0,1,19.0,56648
Yamaha,FZS-FI,150.0,2019,8200.0,0.0,1,13.0,90000
Royal-Enfield,Thunderbird,500.0,2016,13000.0,25.0,1,27.2,120000
Bajaj,Pulsar,220.0,2018,62000.0,38.0,3,21.0,59000
Royal-Enfield,Thunderbird,350.0,2014,22000.0,40.0,2,19.8,75000
Royal-Enfield,Classic,350.0,2017,26000.0,35.0,1,19.8,120000
Royal-Enfield,Standard,350.0,2016,37.0,37.0,4,19.8,73500
Bajaj,Pulsar,150.0,2013,65.0,65.0,1,14.85,29200
Bajaj,Pulsar,125.0,2019,14000.0,0.0,1,11.8,72625
Royal-Enfield,Thunderbird,350.0,2010,38000.0,35.0,1,19.8,58050
Bajaj,Pulsar,180.0,2016,28000.0,65.0,1,17.0,53800
TVS,Apache,160.0,2011,60.0,60.0,1,15.2,32000
Royal-Enfield,Classic,350.0,2017,26000.0,35.0,1,19.8,123000
Royal-Enfield,Classic,500.0,2011,23270.0,32.0,1,27.2,101700
KTM,Duke,200.0,2015,58000.0,35.0,1,25.0,95000
Bajaj,V15,150.0,2016,23000.0,57.0,2,11.8,35000
Bajaj,Discover,125.0,2013,19000.0,65.0,1,12.5,21000
TVS,Apache,180.0,2017,45.0,45.0,1,17.2,59000
TVS,Apache,180.0,2016,45.0,45.0,1,17.3,56000
Bajaj,Pulsar,150.0,2020,55.0,55.0,1,13.8,87548
TVS,Apache,200.0,2019,40.0,40.0,1,20.2,95000
Bajaj,Avenger,220.0,2017,20000.0,53.0,1,19.0,53668
Hero,Passion,100.0,2016,17465.0,5.0,1,8.2,37462
Royal-Enfield,Thunderbird,350.0,2012,70000.0,40.0,1,19.8,85000
Hero,Glamour,125.0,2017,25000.0,55.0,1,9.0,42000
Royal-Enfield,Thunderbird,350.0,2019,5000.0,0.0,1,19.8,157300
Royal-Enfield,Classic,350.0,2014,16637.0,35.0,1,19.8,100000
Bajaj,Pulsar,220.0,2017,34000.0,38.0,3,21.0,55300
Bajaj,Pulsar,180.0,2019,71000.0,65.0,1,17.0,60800
Bajaj,Discover,100.0,2014,80.0,80.0,1,7.7,30000
Bajaj,Avenger,200.0,2008,24000.0,53.0,1,19.0,16000
Bajaj,Pulsar,200.0,2012,42.0,42.0,1,23.17,27000
Bajaj,Pulsar,220.0,2012,25000.0,38.0,1,21.0,31000
Bajaj,Pulsar,200.0,2017,42.0,42.0,2,23.2,56100
Yamaha,MT-15,150.0,2021,7500.0,0.0,1,18.23,164000
Bajaj,Pulsar,200.0,2017,42.0,42.0,1,23.2,72000
Bajaj,Pulsar,150.0,2011,65.0,65.0,1,14.85,23600
Honda,CB,125.0,2013,65.0,65.0,2,10.0,40000
Suzuki,Gixxer,150.0,2018,12000.0,40.0,1,14.6,60000
Royal-Enfield,Classic,350.0,2018,12282.0,35.0,1,19.8,142000
Royal-Enfield,Electra,350.0,2019,8384.0,25.0,1,19.8,137000
Royal-Enfield,Classic,350.0,2017,11831.0,35.0,1,19.8,129000
Royal-Enfield,Standard,500.0,2016,25558.0,25.0,1,26.1,110000
Yamaha,FZ,150.0,2016,58.0,58.0,1,13.0,60000
Royal-Enfield,Thunderbird,350.0,2015,30000.0,40.0,1,19.8,100000
Bajaj,Pulsar,180.0,2020,59000.0,65.0,4,17.0,55000
Yamaha,FZS,150.0,2019,11233.0,52.0,1,12.9,70000
Bajaj,Discover,125.0,2012,4000.0,65.0,1,12.5,19900
Hero,Splendor,100.0,2015,46453.0,55.0,1,8.2,32100
Bajaj,Pulsar,150.0,2020,65.0,65.0,4,13.8,41200
TVS,Apache,200.0,2017,40.0,40.0,3,20.7,56000
Royal-Enfield,Thunderbird,350.0,2016,10000.0,40.0,1,19.8,90000
Royal-Enfield,Thunderbird,350.0,2015,36000.0,40.0,1,19.8,88000
Royal-Enfield,Thunderbird,500.0,2019,5000.0,0.0,1,27.2,185000
Bajaj,Pulsar,180.0,2010,9800.0,65.0,1,15.0,20000
Bajaj,Pulsar,200.0,2016,35.0,35.0,1,24.5,80000
Bajaj,Avenger,150.0,2016,13500.0,50.0,1,14.3,45000
Bajaj,Discover,125.0,2012,19000.0,65.0,1,12.5,19500
TVS,Apache,160.0,2021,16785.0,0.0,1,15.6,88275
Bajaj,V15,150.0,2019,26000.0,57.0,1,11.8,47000
KTM,Duke,200.0,2019,13000.0,35.0,1,24.6,98000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,100000
Jawa,Forty,295.0,2020,419.0,0.0,1,27.0,165000
KTM,RC,390.0,2018,17200.0,26.0,2,42.3,150000
Royal-Enfield,Classic,500.0,2016,2393.0,32.0,1,27.2,120000
Bajaj,Pulsar,200.0,2016,35.0,35.0,1,24.5,85000
Hero,Passion,110.0,2018,11000.0,0.0,1,9.3,44500
Yamaha,FZS-FI,150.0,2019,21511.0,0.0,1,13.0,70000
Bajaj,Avenger,220.0,2019,21000.0,35.0,1,19.0,75000
Bajaj,Pulsar,160.0,2019,16900.0,0.0,1,15.5,83300
Bajaj,Avenger,150.0,2017,25000.0,45.0,1,14.3,45000
Bajaj,Pulsar,150.0,2014,65.0,65.0,1,14.85,38000
Bajaj,V15,150.0,2017,35000.0,57.0,1,11.8,28000
Bajaj,Avenger,220.0,2016,39000.0,53.0,2,19.0,46000
Bajaj,Avenger,180.0,2018,6200.0,45.0,1,15.3,68500
Royal-Enfield,Classic,350.0,2015,46000.0,35.0,1,19.8,110000
KTM,RC,390.0,2018,2438.0,26.0,1,42.3,200000
Honda,CB,125.0,2016,65.0,65.0,1,10.0,32250
Royal-Enfield,Thunderbird,350.0,2013,38121.0,40.0,2,19.8,85000
Yamaha,YZF-R15,150.0,2020,8000.0,40.0,1,18.3,160000
TVS,Apache,200.0,2019,40.0,40.0,1,20.7,78000
Bajaj,Pulsar,150.0,2012,65.0,65.0,1,14.85,27500
Bajaj,V15,150.0,2017,15200.0,57.0,1,11.8,32000
TVS,Apache,310.0,2019,11200.0,22.0,1,33.0,190000
Honda,CB,125.0,2014,65.0,65.0,1,10.0,49000
Yamaha,FZ,150.0,2015,58.0,58.0,1,13.0,48000
KTM,RC,390.0,2018,18500.0,26.0,1,42.3,175000
Bajaj,Avenger,220.0,2013,13800.0,40.0,1,19.0,45000
Royal-Enfield,Classic,350.0,2018,13000.0,35.0,1,19.8,130000
Bajaj,Pulsar,200.0,2014,12000.0,40.0,1,24.2,44200
Bajaj,Pulsar,200.0,2015,42.0,42.0,1,23.2,51000
Hero,Passion,100.0,2016,15000.0,5.0,1,8.2,30000
Royal-Enfield,Standard,350.0,1998,30.0,30.0,2,18.0,62000
TVS,Apache,160.0,2019,25250.0,0.0,1,16.1,90100
Bajaj,Pulsar,220.0,2018,61000.0,38.0,3,21.0,60000
Honda,Dream,110.0,2019,84.0,84.0,1,8.25,67000
Hero,Passion,100.0,2015,42344.0,84.0,1,8.2,32200
TVS,Apache,160.0,2019,15537.0,0.0,1,16.1,78000
Bajaj,Pulsar,150.0,2010,65.0,65.0,2,14.85,25000
Bajaj,Pulsar,150.0,2020,65.0,65.0,4,13.8,49000
Hero,Splendor,100.0,2001,30110.0,45.0,1,7.44,25000
Bajaj,Pulsar,150.0,2011,65.0,65.0,1,14.85,22800
Yamaha,YZF-R15,150.0,2016,25700.0,42.0,1,16.7,65000
Yamaha,YZF-R15,150.0,2013,25000.0,42.0,2,16.7,59520
Yamaha,YZF-R15,150.0,2013,12070.0,42.0,1,16.0,60000
KTM,RC,200.0,2019,3595.0,35.0,1,25.1,185000
Royal-Enfield,Thunderbird,350.0,2018,8500.0,40.0,1,19.8,140800
Hero,Karizma,223.0,2011,40000.0,40.0,1,17.0,35000
Honda,CBR,150.0,2016,38.0,38.0,1,18.28,80000
Royal-Enfield,Thunderbird,350.0,2019,8748.0,0.0,1,19.8,167700
Honda,CBR,250.0,2013,38.0,38.0,1,26.15,79000
Royal-Enfield,Classic,350.0,2015,38000.0,35.0,1,19.8,120000
Bajaj,Pulsar,220.0,2017,18000.0,38.0,1,21.0,69569
Bajaj,Pulsar,220.0,2015,68000.0,38.0,1,21.0,53100
Bajaj,Pulsar,200.0,2017,42.0,42.0,3,23.2,60300
Royal-Enfield,Classic,350.0,2020,5000.0,35.0,1,19.8,200000
Yamaha,YZF-R15,150.0,2020,7103.0,0.0,1,18.7,143000
Bajaj,Avenger,220.0,2019,10000.0,45.0,1,14.3,70000
Bajaj,,180.0,2008,16000.0,45.0,1,17.0,9150
Bajaj,Discover,125.0,2014,26000.0,65.0,1,12.5,22500
Honda,Dream,110.0,2018,84.0,84.0,1,8.25,43000
Royal-Enfield,Classic,500.0,2015,14321.0,32.0,1,27.2,110000
Royal-Enfield,Classic,350.0,2016,16950.0,35.0,1,19.8,125000
Suzuki,Gixxer,150.0,2021,600.0,40.0,1,14.6,140000
Hero,Hunk,150.0,2012,29000.0,55.0,1,14.0,30000
Royal-Enfield,Classic,500.0,2016,18302.0,32.0,1,27.2,115000
Honda,CBF,125.0,2010,65.0,65.0,1,11.0,20000
Bajaj,Pulsar,150.0,2013,65.0,65.0,1,14.85,31000
Royal-Enfield,Himalayan,410.0,2017,37000.0,32.0,1,24.5,170000
Royal-Enfield,Classic,350.0,2014,17000.0,35.0,1,19.8,107500
Bajaj,Pulsar,180.0,2016,38150.0,65.0,1,17.0,45000
Jawa,Perak,330.0,2020,2000.0,0.0,1,30.0,180000
Suzuki,Gixxer,150.0,2015,60000.0,63.0,1,14.0,45000
Royal-Enfield,Classic,350.0,2015,18000.0,35.0,1,19.8,85000
Bajaj,Avenger,220.0,2018,28331.0,40.0,1,19.0,80000
Hero,Honda,100.0,2011,18895.0,45.0,1,6.15,20000
Royal-Enfield,Classic,350.0,2013,28000.0,35.0,1,19.8,104600
Hero,Passion,100.0,2016,25678.0,5.0,1,8.2,35400
Bajaj,Platina,100.0,2020,96.9,96.0,1,7.79,58000
Royal-Enfield,Classic,350.0,2016,49111.0,35.0,1,19.8,120500
Bajaj,Avenger,220.0,2017,5947.0,53.0,1,19.0,80000
TVS,Apache,200.0,2019,40.0,40.0,3,20.7,62000
Honda,CB,125.0,2016,65.0,65.0,1,10.0,39797
Royal-Enfield,Standard,350.0,2018,37.0,37.0,1,19.8,120000
Bajaj,Pulsar,160.0,2019,24000.0,0.0,1,15.5,78000
TVS,Apache,310.0,2020,3300.0,22.0,1,33.0,260000
Royal-Enfield,Classic,350.0,2020,3000.0,35.0,1,19.8,205000
KTM,Duke,200.0,2018,19000.0,35.0,1,24.6,139600
Royal-Enfield,Classic,350.0,2014,48000.0,35.0,1,19.8,115000
Royal-Enfield,Continental,535.0,2014,8000.0,26.0,2,29.1,110000
Bajaj,Dominar,400.0,2021,28.0,28.0,1,39.42,233437
Royal-Enfield,Classic,350.0,2019,12500.0,35.0,1,19.8,60000
Royal-Enfield,Classic,500.0,2016,21500.0,32.0,1,27.2,60000
KTM,RC,200.0,2018,28000.0,35.0,1,25.1,145000
TVS,Apache,160.0,2017,60.0,60.0,1,15.2,55000
Yamaha,RX,100.0,1990,32000.0,40.0,2,11.0,63750
Hero,Karizma,223.0,2014,41000.0,48.0,2,20.0,38000
Suzuki,Gixxer,150.0,2016,15200.0,63.0,1,14.0,65000
TVS,Apache,200.0,2016,40.0,40.0,2,20.23,68000
TVS,Apache,160.0,2016,60.0,60.0,1,15.2,51000
Bajaj,Pulsar,125.0,2019,57000.0,0.0,1,11.8,52300
Bajaj,Avenger,220.0,2014,22000.0,40.0,2,19.0,36814
Bajaj,Pulsar,220.0,2017,71000.0,38.0,2,21.0,62000
Jawa,Forty,295.0,2019,1800.0,0.0,1,27.0,142000
KTM,Duke,250.0,2019,7500.0,0.0,1,29.6,195000
Royal-Enfield,Electra,350.0,2016,27500.0,25.0,1,19.8,98000
TVS,Apache,310.0,2018,3900.0,22.0,1,33.0,200000
Royal-Enfield,Classic,350.0,2018,37000.0,35.0,1,19.8,150000
Bajaj,Pulsar,200.0,2019,35.0,35.0,1,24.5,140000
Bajaj,Discover,125.0,2018,16000.0,65.0,1,10.9,55000
TVS,Apache,160.0,2015,60.0,60.0,1,15.2,51000
Royal-Enfield,Classic,350.0,2020,3700.0,35.0,1,19.8,200000
Royal-Enfield,Standard,350.0,2018,37.0,37.0,2,19.8,142500
Jawa,Standard,295.0,2020,3000.0,0.0,1,27.0,167000
Bajaj,Discover,150.0,2010,70.0,70.0,1,13.0,16500
Honda,CB,160.0,2016,52.0,52.0,1,15.44,51480
Royal-Enfield,Classic,350.0,2019,3200.0,35.0,1,19.8,163680
Bajaj,Pulsar,150.0,2013,65.0,65.0,1,14.85,32000
KTM,RC,200.0,2017,46650.0,35.0,3,25.1,140000
Bajaj,Avenger,220.0,2014,14000.0,40.0,1,19.0,35000
Royal-Enfield,Classic,350.0,2018,20000.0,35.0,1,19.8,125000
Hero,HF,100.0,2018,6750.0,55.0,1,6.15,23500
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,118000
Royal-Enfield,Himalayan,410.0,2019,8000.0,32.0,1,24.5,180000
Royal-Enfield,Thunderbird,350.0,2018,20000.0,40.0,1,19.8,140000
KTM,Duke,125.0,2019,7000.0,0.0,1,14.3,130000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,140000
Royal-Enfield,Standard,350.0,2014,40.0,40.0,2,19.8,100000
Royal-Enfield,Continental,535.0,2018,2000.0,26.0,1,29.1,275000
Bajaj,Pulsar,125.0,2020,5000.0,62.0,1,11.64,80000
Royal-Enfield,Bullet,350.0,2014,16000.0,40.0,1,19.8,80000
Honda,H’ness,350.0,2020,10000.0,45.0,1,20.78,191958
Bajaj,V15,150.0,2016,27000.0,57.0,2,11.8,45000
Honda,CBR,250.0,2012,29.0,29.0,1,26.15,60000
KTM,Duke,390.0,2019,14400.0,25.0,1,42.9,210000
Bajaj,Avenger,220.0,2015,20000.0,40.0,1,19.0,42000
Hero,Super,125.0,2019,15000.0,75.0,1,9.0,54000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,107900
Bajaj,Avenger,150.0,2016,22459.0,50.0,1,14.3,48000
Yamaha,MT-15,150.0,2021,3500.0,0.0,1,18.23,170000
Bajaj,,180.0,2008,24000.0,45.0,1,17.0,14000
Royal-Enfield,Classic,350.0,2017,15000.0,35.0,1,19.8,118000
Suzuki,Gixxer,150.0,2015,25200.0,63.0,1,14.0,52000
Honda,CB,160.0,2016,52.0,52.0,1,15.44,63592
Jawa,Standard,295.0,2020,2700.0,0.0,1,27.0,160000
Bajaj,Pulsar,150.0,2016,65.0,65.0,1,15.0,52700
Bajaj,Pulsar,150.0,2016,65.0,65.0,1,15.0,25000
Hero,Glamour,125.0,2019,29000.0,55.0,1,8.9,65000
Yamaha,FZs,150.0,2010,58000.0,45.0,2,13.0,35000
KTM,Duke,200.0,2015,20000.0,35.0,1,25.0,95000
Hero,Achiever,150.0,2019,6750.0,45.0,1,13.0,23500
Hero,HF,100.0,2018,7200.0,65.0,1,8.1,22500
Hero,HF,100.0,2018,6750.0,65.0,1,8.1,23500
Hero,HF,100.0,2018,6750.0,65.0,1,8.1,22500
Royal-Enfield,Classic,350.0,2021,2002.0,35.0,1,19.1,220000
Hero,Xpulse,200.0,2021,628.0,46.0,1,17.8,110000
Yamaha,SZR,150.0,2012,34000.0,0.0,1,12.0,24000
KTM,RC,390.0,2016,10000.0,26.0,1,42.3,140000
Royal-Enfield,Classic,350.0,2014,25100.0,35.0,1,19.8,98000
Bajaj,Discover,150.0,2015,70.0,70.0,1,13.0,30000
Suzuki,Gixxer,150.0,2017,17000.0,40.0,2,14.6,60000
Bajaj,Pulsar,180.0,2012,55000.0,45.0,1,17.0,26000
Bajaj,Platina,110.0,2019,4902.0,0.0,1,8.6,44550
Suzuki,Intruder,150.0,2019,8941.0,0.0,1,14.6,82000
Honda,CBR,250.0,2017,38.0,38.0,2,26.15,89500
Hero,Glamour,125.0,2018,50000.0,45.0,1,6.72,48000
Bajaj,Pulsar,200.0,2012,35.0,35.0,2,23.19,45000
Yamaha,FZ25,250.0,2018,25272.0,43.0,2,20.3,91000
Bajaj,Dominar,400.0,2017,28.0,28.0,1,34.5,120000
Yamaha,FZs,150.0,2014,43000.0,45.0,1,13.0,61000
Hero,Glamour,125.0,2015,46000.0,55.0,1,8.9,42000
TVS,Phoenix,125.0,2014,77.0,77.0,1,10.9,27000
Honda,CB,125.0,2019,65.0,65.0,1,10.0,63000
Royal-Enfield,Thunderbird,350.0,2017,15000.0,40.0,1,19.8,102000
Honda,CB,125.0,2015,65.0,65.0,1,10.0,28600
Royal-Enfield,Classic,350.0,2016,12500.0,35.0,1,19.8,41250
Royal-Enfield,Classic,350.0,2019,15500.0,35.0,1,19.8,60000
Hero,HF,100.0,2018,14322.0,55.0,1,6.15,32000
Royal-Enfield,Thunderbird,350.0,2009,69000.0,35.0,1,19.8,65000
Bajaj,Pulsar,220.0,2018,37000.0,38.0,1,21.0,72000
TVS,Apache,180.0,2017,45.0,45.0,1,17.2,52000
Hero,Super,125.0,2019,12500.0,75.0,1,9.0,25000
Honda,CD,110.0,2018,84.0,84.0,1,8.25,38000
Bajaj,Pulsar,180.0,2011,24300.0,65.0,1,15.0,35000
TVS,Apache,160.0,2011,60.0,60.0,1,15.2,35000
Bajaj,Pulsar,220.0,2018,17900.0,38.0,1,21.0,88000
KTM,RC,200.0,2017,9000.0,35.0,1,25.1,68000
Yamaha,FZ16,150.0,2014,58.0,58.0,1,13.0,41500
Royal-Enfield,Classic,350.0,2019,11735.0,35.0,1,19.8,172000
Bajaj,Pulsar,200.0,2015,35.0,35.0,4,24.16,54000
Bajaj,Pulsar,200.0,2019,35.0,35.0,1,24.5,115000
TVS,Apache,180.0,2014,45.0,45.0,3,17.2,31840
Royal-Enfield,Classic,350.0,2013,30000.0,35.0,1,19.8,84575
Hero,Passion,100.0,2013,35000.0,5.0,1,8.2,22200
Bajaj,Pulsar,220.0,2010,25000.0,38.0,1,21.0,22000
Royal-Enfield,Thunderbird,350.0,2013,36000.0,40.0,1,19.8,80000
Royal-Enfield,Classic,350.0,2017,15567.0,35.0,2,19.8,128000
Royal-Enfield,Classic,350.0,2018,31000.0,35.0,1,19.8,145000
Honda,CBR,150.0,2015,38.0,38.0,1,18.28,100000
Bajaj,Pulsar,200.0,2012,35.0,35.0,1,23.19,45000
Hero,Xtreme,150.0,2017,40000.0,50.0,1,14.2,45000
Royal-Enfield,Classic,350.0,2016,50000.0,35.0,1,19.8,165000
Yamaha,MT-15,150.0,2020,4700.0,0.0,1,18.23,155000
Hero,Karizma,223.0,2010,46000.0,48.0,2,20.0,46000
TVS,Apache,160.0,2017,60.0,60.0,1,15.2,30000
Bajaj,Pulsar,200.0,2015,35.0,35.0,1,24.16,75000
Bajaj,Pulsar,150.0,2015,34000.0,53.0,1,16.8,43000
Bajaj,Discover,100.0,2016,80.0,80.0,1,7.7,20700
Bajaj,Pulsar,150.0,2012,65.0,65.0,2,14.85,45000
Royal-Enfield,Classic,350.0,2019,16000.0,35.0,1,19.8,164000
Royal-Enfield,Thunderbird,350.0,2015,30000.0,40.0,1,19.8,90000
Bajaj,Dominar,400.0,2018,28.0,28.0,1,34.5,120000
TVS,Star,110.0,2013,43000.0,85.0,1,8.2,33500
Hero,Splendor,100.0,2016,30000.0,55.0,2,8.2,34000
Bajaj,Pulsar,150.0,2016,65.0,65.0,1,15.0,53000
Jawa,Forty,295.0,2020,1700.0,0.0,1,27.0,220000
Royal-Enfield,Thunderbird,500.0,2014,40000.0,25.0,1,27.2,75000
Royal-Enfield,Thunderbird,350.0,2019,4527.0,0.0,1,19.8,160000
Bajaj,Pulsar,150.0,2010,65.0,65.0,1,14.85,19000
Hero,Passion,100.0,2016,19526.0,5.0,1,8.2,37462
Hero,Passion,100.0,2015,45333.0,84.0,1,8.2,32000
Royal-Enfield,Thunderbird,500.0,2014,12000.0,25.0,2,27.2,90000
TVS,Apache,160.0,2015,60.0,60.0,1,15.2,48000
TVS,Apache,160.0,2018,60.0,60.0,2,15.2,58900
Bajaj,Pulsar,150.0,2015,65.0,65.0,1,14.85,46000
Bajaj,Pulsar,220.0,2018,43000.0,38.0,1,21.0,73500
Bajaj,Discover,150.0,2011,70.0,70.0,1,13.0,12500
Bajaj,Pulsar,160.0,2017,64000.0,0.0,1,15.5,59000
Bajaj,Pulsar,150.0,2019,65.0,65.0,1,15.0,67987
TVS,Apache,310.0,2019,16000.0,22.0,1,33.0,175300
Bajaj,Pulsar,200.0,2015,35.0,35.0,2,24.16,80000
Royal-Enfield,Thunderbird,350.0,2017,15000.0,40.0,1,19.8,110000
KTM,390,390.0,2020,6770.0,0.0,1,42.3,314800
Royal-Enfield,Thunderbird,500.0,2017,4000.0,25.0,1,27.2,128000
TVS,Apache,180.0,2019,45.0,45.0,1,17.3,60000
Bajaj,Discover,100.0,2014,80.0,80.0,1,9.1,30000
Royal-Enfield,Electra,350.0,2011,37000.0,37.0,1,19.0,75000
Honda,CB,125.0,2016,65.0,65.0,1,10.0,38000
Yamaha,RX135,135.0,1998,1000.0,0.0,1,14.0,65000
Hero,Xtreme,200.0,2020,12500.0,39.0,1,18.1,79000
TVS,Apache,180.0,2016,45.0,45.0,1,17.3,70523
Royal-Enfield,Classic,350.0,2016,20977.0,35.0,1,19.8,110000
Bajaj,Avenger,220.0,2019,9586.0,45.0,1,14.3,95600
Yamaha,FZs,150.0,2013,37000.0,45.0,2,13.0,36000
Bajaj,Pulsar,220.0,2016,20000.0,38.0,1,21.0,45000
Bajaj,Pulsar,150.0,2016,65.0,65.0,1,15.0,51000
Bajaj,Avenger,220.0,2017,55000.0,53.0,1,19.0,58000
Royal-Enfield,Thunderbird,350.0,2010,23000.0,35.0,2,19.8,56500
Bajaj,Discover,100.0,2013,24000.0,56.0,1,8.51,16400
Bajaj,Pulsar,180.0,2017,6400.0,65.0,2,17.0,60000
Royal-Enfield,Classic,500.0,2016,16000.0,32.0,1,27.2,125000
Royal-Enfield,Thunderbird,350.0,2019,3200.0,40.0,1,19.8,140000
Hero,Hunk,150.0,2010,10000.0,53.0,1,14.0,28000
Jawa,Forty,295.0,2019,11500.0,0.0,1,27.0,170000
Bajaj,Avenger,220.0,2018,33000.0,40.0,1,19.0,50000
TVS,Apache,160.0,2018,60.0,60.0,2,15.2,52000
Bajaj,Avenger,220.0,2017,46000.0,53.0,1,19.0,60000
Bajaj,Pulsar,200.0,2017,42.0,42.0,3,23.2,56300
Bajaj,Pulsar,220.0,2015,19000.0,38.0,1,21.0,50400
Bajaj,Discover,125.0,2013,29000.0,68.0,1,12.5,19200
Bajaj,Pulsar,220.0,2020,67000.0,38.0,4,20.11,55800
Bajaj,Pulsar,150.0,2009,65.0,65.0,1,14.85,15200
TVS,Apache,180.0,2017,45.0,45.0,1,17.2,32000
Bajaj,Pulsar,220.0,2013,18000.0,38.0,1,21.0,36500
Bajaj,Pulsar,150.0,2016,65.0,65.0,1,15.0,47700
Royal-Enfield,Classic,350.0,2020,1200.0,35.0,1,19.1,180000
Royal-Enfield,Thunderbird,350.0,2009,56000.0,35.0,1,19.8,50000
Royal-Enfield,Classic,350.0,2018,13000.0,35.0,1,19.8,176375
Yamaha,Fazer,150.0,2012,45.0,45.0,2,13.0,42000
TVS,Apache,160.0,2018,60.0,60.0,1,15.2,53000
Bajaj,Pulsar,150.0,2015,23000.0,53.0,1,16.8,38200
