brand_name,model_name,motor_size,years,kms_driven,mileage,owner,power,price
Hero,Ignitor,125.0,6,15000.0,55.0,1,11.0,27000
Bajaj,Avenger,220.0,2,3200.0,45.0,1,14.3,120000
Royal-Enfield,Classic,500.0,11,19500.0,32.0,1,27.2,85500
Bajaj,Platina,100.0,10,104.0,10.0,1,8.2,29500
Bajaj,CT,100.0,2,10038.0,67.0,1,8.1,48500
Bajaj,Discover,150.0,8,70.0,70.0,1,13.0,29500
Royal-Enfield,Thunderbird,350.0,2,17200.0,0.0,1,19.8,182000
Honda,CB,160.0,5,52.0,52.0,1,15.44,48000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,45000
Bajaj,Avenger,220.0,6,42000.0,53.0,1,19.0,55000
Bajaj,4S,100.0,23,45.0,45.0,1,7.1,6000
Bajaj,Pulsar,150.0,3,65.0,65.0,1,15.0,75000
Bajaj,Pulsar,200.0,2,42.0,42.0,1,23.2,105000
KTM,Duke,200.0,7,30000.0,35.0,1,25.0,105000
Yamaha,FZ,150.0,2,58.0,58.0,1,13.0,95000
Yamaha,FZ16,150.0,9,58.0,58.0,1,13.0,53000
TVS,Apache,180.0,5,45.0,45.0,1,17.3,69000
Honda,CB,125.0,3,65.0,65.0,1,10.0,76000
Honda,CB,160.0,4,52.0,52.0,2,15.44,79000
Bajaj,Pulsar,180.0,4,20000.0,65.0,1,17.0,79000
Honda,SP125,125.0,1,7000.0,0.0,1,10.72,95000
Yamaha,FZ-FI,150.0,2,6000.0,0.0,1,13.0,105000
Bajaj,Pulsar,200.0,4,42.0,42.0,1,23.2,105000
Royal-Enfield,Classic,350.0,4,16227.0,35.0,1,19.8,115000
Royal-Enfield,Classic,350.0,1,7464.0,35.0,1,19.8,165000
Royal-Enfield,Bullet,350.0,5,14000.0,37.0,1,19.8,135000
Suzuki,Gixxer,150.0,4,14062.0,63.0,1,14.0,69000
KTM,Duke,125.0,3,18140.0,0.0,1,14.3,115000
Bajaj,Pulsar,150.0,12,65.0,65.0,1,14.85,45000
Bajaj,Avenger,150.0,5,34300.0,50.0,1,14.3,56000
Royal-Enfield,Standard,350.0,7,40.0,40.0,1,19.8,155000
Bajaj,Avenger,220.0,7,55000.0,40.0,1,19.0,25000
Royal-Enfield,Classic,350.0,3,16000.0,35.0,1,19.8,135000
Hero,Super,125.0,4,30000.0,75.0,1,9.0,40000
TVS,Apache,200.0,2,17000.0,0.0,1,16.1,98800
Bajaj,Dominar,400.0,1,28.0,28.0,1,39.42,202300
Suzuki,Gixxer,150.0,3,32000.0,40.0,1,14.6,65000
Bajaj,Pulsar,150.0,4,65.0,65.0,1,15.0,57000
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,53900
Bajaj,Pulsar,200.0,7,11930.0,40.0,1,24.2,43500
Bajaj,Pulsar,150.0,3,65.0,65.0,1,15.0,55000
Bajaj,Avenger,150.0,5,29000.0,50.0,1,14.3,50000
Bajaj,Pulsar,150.0,11,65.0,65.0,1,14.85,19000
Bajaj,Pulsar,180.0,11,22000.0,65.0,1,15.0,19300
Bajaj,Avenger,220.0,6,48700.0,53.0,1,19.0,72000
TVS,Apache,160.0,4,60.0,60.0,1,15.2,57000
Bajaj,Pulsar,220.0,4,18000.0,38.0,1,21.0,74500
Bajaj,Discover,100.0,7,80.0,80.0,1,9.1,19300
Royal-Enfield,Thunderbird,350.0,7,22328.0,40.0,1,19.8,110200
Hero,Xtreme,200.0,1,8600.0,0.0,1,18.1,109700
Royal-Enfield,Thunderbird,350.0,2,9000.0,0.0,1,19.8,156300
Bajaj,Pulsar,135.0,11,58000.0,64.0,1,13.0,15700
Royal-Enfield,Thunderbird,350.0,3,20000.0,40.0,1,19.8,140000
TVS,Apache,180.0,1,45.0,45.0,1,16.3,95000
Hero,Hunk,150.0,13,28945.0,53.0,1,14.0,21000
Bajaj,Pulsar,160.0,2,10400.0,0.0,1,15.5,80000
KTM,RC,390.0,5,17000.0,26.0,2,42.3,150000
Bajaj,Avenger,220.0,5,15000.0,53.0,1,19.0,56648
Yamaha,FZS-FI,150.0,2,8200.0,0.0,1,13.0,90000
Honda,SP125,125.0,1,145990.0,0.0,1,10.72,30000
Royal-Enfield,Thunderbird,500.0,5,13000.0,25.0,1,27.2,120000
Bajaj,Pulsar,220.0,5,96000.0,38.0,1,21.0,52000
Bajaj,Pulsar,220.0,3,62000.0,38.0,3,21.0,59000
Royal-Enfield,Thunderbird,350.0,7,22000.0,40.0,2,19.8,75000
Royal-Enfield,Classic,350.0,4,26000.0,35.0,1,19.8,120000
Royal-Enfield,Standard,350.0,5,37.0,37.0,4,19.8,73500
Bajaj,Pulsar,150.0,8,65.0,65.0,1,14.85,29200
Bajaj,Pulsar,125.0,2,14000.0,0.0,1,11.8,72625
Royal-Enfield,Thunderbird,350.0,11,38000.0,35.0,1,19.8,58050
Bajaj,Pulsar,180.0,5,28000.0,65.0,1,17.0,53800
TVS,Apache,160.0,10,60.0,60.0,1,15.2,32000
Royal-Enfield,Classic,350.0,4,26000.0,35.0,1,19.8,123000
Royal-Enfield,Classic,500.0,10,23270.0,32.0,1,27.2,101700
KTM,Duke,200.0,6,58000.0,35.0,1,25.0,95000
Bajaj,V15,150.0,5,23000.0,57.0,2,11.8,35000
Bajaj,Discover,125.0,8,19000.0,65.0,1,12.5,21000
TVS,Apache,180.0,4,45.0,45.0,1,17.2,59000
TVS,Apache,180.0,5,45.0,45.0,1,17.3,56000
Bajaj,Pulsar,150.0,1,55.0,55.0,1,13.8,87548
TVS,Apache,200.0,2,40.0,40.0,1,20.2,95000
Bajaj,Avenger,220.0,4,20000.0,53.0,1,19.0,53668
Hero,Passion,100.0,5,17465.0,5.0,1,8.2,37462
Bajaj,Pulsar,180.0,5,89000.0,65.0,3,17.0,35000
Royal-Enfield,Thunderbird,350.0,9,70000.0,40.0,1,19.8,85000
Hero,Glamour,125.0,4,25000.0,55.0,1,9.0,42000
Royal-Enfield,Thunderbird,350.0,2,5000.0,0.0,1,19.8,157300
TVS,Apache,160.0,3,95000.0,0.0,2,16.1,60000
Royal-Enfield,Classic,350.0,7,16637.0,35.0,1,19.8,100000
Bajaj,Pulsar,220.0,4,34000.0,38.0,3,21.0,55300
Bajaj,Pulsar,180.0,2,71000.0,65.0,1,17.0,60800
Bajaj,Discover,100.0,7,80.0,80.0,1,7.7,30000
Bajaj,Avenger,200.0,13,24000.0,53.0,1,19.0,16000
Bajaj,Pulsar,200.0,9,42.0,42.0,1,23.17,27000
Bajaj,Pulsar,220.0,4,85000.0,38.0,1,21.0,57000
Bajaj,Pulsar,220.0,9,25000.0,38.0,1,21.0,31000
Bajaj,Pulsar,200.0,4,42.0,42.0,2,23.2,56100
Yamaha,MT-15,150.0,0,7500.0,0.0,1,18.23,164000
Bajaj,Pulsar,200.0,4,42.0,42.0,1,23.2,72000
Bajaj,Pulsar,150.0,10,65.0,65.0,1,14.85,23600
Honda,CB,125.0,8,65.0,65.0,2,10.0,40000
Suzuki,Gixxer,150.0,3,12000.0,40.0,1,14.6,60000
Royal-Enfield,Classic,350.0,3,12282.0,35.0,1,19.8,142000
Royal-Enfield,Electra,350.0,2,8384.0,25.0,1,19.8,137000
Royal-Enfield,Classic,350.0,4,11831.0,35.0,1,19.8,129000
Royal-Enfield,Standard,500.0,5,25558.0,25.0,1,26.1,110000
Yamaha,FZ,150.0,5,58.0,58.0,1,13.0,60000
Bajaj,Pulsar,200.0,6,78000.0,40.0,1,24.2,59600
Royal-Enfield,Thunderbird,350.0,6,30000.0,40.0,1,19.8,100000
Bajaj,Pulsar,180.0,1,59000.0,65.0,4,17.0,55000
Yamaha,FZS,150.0,2,11233.0,52.0,1,12.9,70000
Bajaj,Pulsar,160.0,2,77000.0,0.0,2,15.5,55900
Bajaj,Pulsar,180.0,2,89000.0,65.0,1,17.0,61000
Bajaj,Discover,125.0,9,4000.0,65.0,1,12.5,19900
Hero,Splendor,100.0,6,46453.0,55.0,1,8.2,32100
Bajaj,Pulsar,150.0,1,65.0,65.0,4,13.8,41200
TVS,Apache,200.0,4,40.0,40.0,3,20.7,56000
Royal-Enfield,Thunderbird,350.0,5,10000.0,40.0,1,19.8,90000
Royal-Enfield,Thunderbird,350.0,6,36000.0,40.0,1,19.8,88000
Royal-Enfield,Thunderbird,500.0,2,5000.0,0.0,1,27.2,185000
Bajaj,Pulsar,180.0,11,9800.0,65.0,1,15.0,20000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,80000
Bajaj,Avenger,150.0,5,13500.0,50.0,1,14.3,45000
Bajaj,Discover,125.0,9,19000.0,65.0,1,12.5,19500
TVS,Apache,160.0,0,16785.0,0.0,1,15.6,88275
Bajaj,V15,150.0,2,26000.0,57.0,1,11.8,47000
KTM,Duke,200.0,2,13000.0,35.0,1,24.6,98000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,100000
Jawa,Forty,295.0,1,419.0,0.0,1,27.0,165000
Bajaj,Pulsar,220.0,4,92000.0,38.0,1,21.0,56000
KTM,RC,390.0,3,17200.0,26.0,2,42.3,150000
Royal-Enfield,Classic,500.0,5,2393.0,32.0,1,27.2,120000
Bajaj,Pulsar,200.0,5,35.0,35.0,1,24.5,85000
Hero,Passion,110.0,3,11000.0,0.0,1,9.3,44500
Yamaha,FZS-FI,150.0,2,21511.0,0.0,1,13.0,70000
Bajaj,Avenger,220.0,2,21000.0,35.0,1,19.0,75000
Bajaj,Pulsar,160.0,2,16900.0,0.0,1,15.5,83300
Bajaj,Avenger,150.0,4,25000.0,45.0,1,14.3,45000
Bajaj,Pulsar,150.0,7,65.0,65.0,1,14.85,38000
Bajaj,V15,150.0,4,35000.0,57.0,1,11.8,28000
Bajaj,Avenger,220.0,5,39000.0,53.0,2,19.0,46000
Bajaj,Avenger,180.0,3,6200.0,45.0,1,15.3,68500
Royal-Enfield,Classic,350.0,6,46000.0,35.0,1,19.8,110000
KTM,RC,390.0,3,2438.0,26.0,1,42.3,200000
Honda,CB,125.0,5,65.0,65.0,1,10.0,32250
Royal-Enfield,Thunderbird,350.0,8,38121.0,40.0,2,19.8,85000
Yamaha,YZF-R15,150.0,1,8000.0,40.0,1,18.3,160000
TVS,Apache,200.0,2,40.0,40.0,1,20.7,78000
Bajaj,Pulsar,150.0,9,65.0,65.0,1,14.85,27500
Bajaj,V15,150.0,4,15200.0,57.0,1,11.8,32000
TVS,Apache,310.0,2,11200.0,22.0,1,33.0,190000
Honda,CB,125.0,7,65.0,65.0,1,10.0,49000
Yamaha,FZ,150.0,6,58.0,58.0,1,13.0,48000
KTM,RC,390.0,3,18500.0,26.0,1,42.3,175000
Bajaj,Avenger,220.0,8,13800.0,40.0,1,19.0,45000
Royal-Enfield,Classic,350.0,3,13000.0,35.0,1,19.8,130000
Bajaj,Pulsar,200.0,7,12000.0,40.0,1,24.2,44200
Bajaj,Pulsar,200.0,6,42.0,42.0,1,23.2,51000
Hero,Passion,100.0,5,15000.0,5.0,1,8.2,30000
Royal-Enfield,Standard,350.0,23,30.0,30.0,2,18.0,62000
TVS,Apache,160.0,2,25250.0,0.0,1,16.1,90100
Hero,Passion,100.0,14,81455.0,5.0,1,8.2,20000
Bajaj,Pulsar,220.0,3,61000.0,38.0,3,21.0,60000
Honda,Dream,110.0,2,84.0,84.0,1,8.25,67000
Hero,Passion,100.0,6,42344.0,84.0,1,8.2,32200
TVS,Apache,160.0,2,15537.0,0.0,1,16.1,78000
Bajaj,Pulsar,150.0,11,65.0,65.0,2,14.85,25000
Bajaj,Pulsar,150.0,1,65.0,65.0,4,13.8,49000
Hero,Splendor,100.0,20,30110.0,45.0,1,7.44,25000
Bajaj,Pulsar,150.0,10,65.0,65.0,1,14.85,22800
Yamaha,YZF-R15,150.0,5,25700.0,42.0,1,16.7,65000
Yamaha,YZF-R15,150.0,8,25000.0,42.0,2,16.7,59520
Yamaha,YZF-R15,150.0,8,12070.0,42.0,1,16.0,60000
KTM,RC,200.0,2,3595.0,35.0,1,25.1,185000
Royal-Enfield,Thunderbird,350.0,3,8500.0,40.0,1,19.8,140800
Hero,Karizma,223.0,10,40000.0,40.0,1,17.0,35000
Honda,CBR,150.0,5,38.0,38.0,1,18.28,80000
Royal-Enfield,Thunderbird,350.0,2,8748.0,0.0,1,19.8,167700
Honda,CBR,250.0,8,38.0,38.0,1,26.15,79000
Royal-Enfield,Classic,350.0,6,38000.0,35.0,1,19.8,120000
Bajaj,Pulsar,220.0,4,18000.0,38.0,1,21.0,69569
Bajaj,Pulsar,220.0,6,68000.0,38.0,1,21.0,53100
Bajaj,Pulsar,200.0,4,42.0,42.0,3,23.2,60300
Royal-Enfield,Classic,350.0,1,5000.0,35.0,1,19.8,200000
Yamaha,YZF-R15,150.0,1,7103.0,0.0,1,18.7,143000
Bajaj,Avenger,220.0,2,10000.0,45.0,1,14.3,70000
Bajaj,Avenger,220.0,5,75000.0,35.0,1,19.0,58000
Bajaj,,180.0,13,16000.0,45.0,1,17.0,9150
Bajaj,Discover,125.0,7,26000.0,65.0,1,12.5,22500
Honda,Dream,110.0,3,84.0,84.0,1,8.25,43000
Royal-Enfield,Classic,500.0,6,14321.0,32.0,1,27.2,110000
Royal-Enfield,Classic,350.0,5,16950.0,35.0,1,19.8,125000
Suzuki,Gixxer,150.0,0,600.0,40.0,1,14.6,140000
Hero,Hunk,150.0,9,29000.0,55.0,1,14.0,30000
Royal-Enfield,Classic,500.0,5,18302.0,32.0,1,27.2,115000
Honda,CBF,125.0,11,65.0,65.0,1,11.0,20000
Bajaj,Pulsar,150.0,8,65.0,65.0,1,14.85,31000
Royal-Enfield,Himalayan,410.0,4,37000.0,32.0,1,24.5,170000
Royal-Enfield,Classic,350.0,7,17000.0,35.0,1,19.8,107500
Bajaj,Pulsar,180.0,5,38150.0,65.0,1,17.0,45000
Jawa,Perak,330.0,1,2000.0,0.0,1,30.0,180000
Suzuki,Gixxer,150.0,6,60000.0,63.0,1,14.0,45000
Royal-Enfield,Classic,350.0,6,18000.0,35.0,1,19.8,85000
Bajaj,Avenger,220.0,3,28331.0,40.0,1,19.0,80000
Hero,Honda,100.0,10,18895.0,45.0,1,6.15,20000
Royal-Enfield,Classic,350.0,8,28000.0,35.0,1,19.8,104600
Hero,Passion,100.0,5,25678.0,5.0,1,8.2,35400
Bajaj,Platina,100.0,1,96.9,96.0,1,7.79,58000
Royal-Enfield,Classic,350.0,5,49111.0,35.0,1,19.8,120500
Bajaj,Avenger,220.0,4,5947.0,53.0,1,19.0,80000
TVS,Apache,200.0,2,40.0,40.0,3,20.7,62000
Honda,CB,125.0,5,65.0,65.0,1,10.0,39797
Royal-Enfield,Standard,350.0,3,37.0,37.0,1,19.8,120000
Bajaj,Pulsar,160.0,2,24000.0,0.0,1,15.5,78000
TVS,Apache,310.0,1,3300.0,22.0,1,33.0,260000
Royal-Enfield,Classic,350.0,1,3000.0,35.0,1,19.8,205000
KTM,Duke,200.0,3,19000.0,35.0,1,24.6,139600
Royal-Enfield,Classic,350.0,7,48000.0,35.0,1,19.8,115000
Royal-Enfield,Continental,535.0,7,8000.0,26.0,2,29.1,110000
Bajaj,Dominar,400.0,0,28.0,28.0,1,39.42,233437
Royal-Enfield,Classic,350.0,2,12500.0,35.0,1,19.8,60000
Royal-Enfield,Classic,500.0,5,21500.0,32.0,1,27.2,60000
KTM,RC,200.0,3,28000.0,35.0,1,25.1,145000
TVS,Apache,160.0,4,60.0,60.0,1,15.2,55000
Yamaha,RX,100.0,31,32000.0,40.0,2,11.0,63750
Bajaj,Discover,135.0,14,89000.0,65.0,1,9.64,11250
Hero,Karizma,223.0,7,41000.0,48.0,2,20.0,38000
Suzuki,Gixxer,150.0,5,15200.0,63.0,1,14.0,65000
TVS,Apache,200.0,5,40.0,40.0,2,20.23,68000
TVS,Apache,160.0,5,60.0,60.0,1,15.2,51000
Bajaj,Pulsar,125.0,2,57000.0,0.0,1,11.8,52300
Bajaj,Avenger,220.0,7,22000.0,40.0,2,19.0,36814
Bajaj,Pulsar,220.0,4,71000.0,38.0,2,21.0,62000
Jawa,Forty,295.0,2,1800.0,0.0,1,27.0,142000
KTM,Duke,250.0,2,7500.0,0.0,1,29.6,195000
Royal-Enfield,Electra,350.0,5,27500.0,25.0,1,19.8,98000
TVS,Apache,310.0,3,3900.0,22.0,1,33.0,200000
Royal-Enfield,Classic,350.0,3,37000.0,35.0,1,19.8,150000
TVS,Apache,160.0,3,95000.0,0.0,2,16.1,59000
TVS,Apache,160.0,2,86000.0,0.0,1,16.1,65000
Bajaj,Pulsar,200.0,2,35.0,35.0,1,24.5,140000
Bajaj,Discover,125.0,3,16000.0,65.0,1,10.9,55000
TVS,Apache,160.0,6,60.0,60.0,1,15.2,51000
Royal-Enfield,Classic,350.0,1,3700.0,35.0,1,19.8,200000
Royal-Enfield,Standard,350.0,3,37.0,37.0,2,19.8,142500
Jawa,Standard,295.0,1,3000.0,0.0,1,27.0,167000
Bajaj,Discover,150.0,11,70.0,70.0,1,13.0,16500
Honda,CB,160.0,5,52.0,52.0,1,15.44,51480
Royal-Enfield,Classic,350.0,2,3200.0,35.0,1,19.8,163680
Bajaj,Pulsar,150.0,8,65.0,65.0,1,14.85,32000
KTM,RC,200.0,4,46650.0,35.0,3,25.1,140000
Bajaj,Avenger,220.0,7,14000.0,40.0,1,19.0,35000
Royal-Enfield,Classic,350.0,3,20000.0,35.0,1,19.8,125000
Hero,HF,100.0,3,6750.0,55.0,1,6.15,23500
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,118000
Royal-Enfield,Himalayan,410.0,2,8000.0,32.0,1,24.5,180000
Royal-Enfield,Thunderbird,350.0,3,20000.0,40.0,1,19.8,140000
KTM,Duke,125.0,2,7000.0,0.0,1,14.3,130000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,140000
Royal-Enfield,Standard,350.0,7,40.0,40.0,2,19.8,100000
Royal-Enfield,Continental,535.0,3,2000.0,26.0,1,29.1,275000
Bajaj,Pulsar,125.0,1,5000.0,62.0,1,11.64,80000
Royal-Enfield,Bullet,350.0,7,16000.0,40.0,1,19.8,80000
Honda,H’ness,350.0,1,10000.0,45.0,1,20.78,191958
Bajaj,V15,150.0,5,27000.0,57.0,2,11.8,45000
Honda,CBR,250.0,9,29.0,29.0,1,26.15,60000
KTM,Duke,390.0,2,14400.0,25.0,1,42.9,210000
Bajaj,Avenger,220.0,6,20000.0,40.0,1,19.0,42000
Hero,Super,125.0,2,15000.0,75.0,1,9.0,54000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,107900
Bajaj,Avenger,150.0,5,22459.0,50.0,1,14.3,48000
Yamaha,MT-15,150.0,0,3500.0,0.0,1,18.23,170000
Bajaj,,180.0,13,24000.0,45.0,1,17.0,14000
Royal-Enfield,Classic,350.0,4,15000.0,35.0,1,19.8,118000
Suzuki,Gixxer,150.0,6,25200.0,63.0,1,14.0,52000
Honda,CB,160.0,5,52.0,52.0,1,15.44,63592
Jawa,Standard,295.0,1,2700.0,0.0,1,27.0,160000
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,52700
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,25000
Hero,Glamour,125.0,2,29000.0,55.0,1,8.9,65000
Yamaha,FZs,150.0,11,58000.0,45.0,2,13.0,35000
KTM,Duke,200.0,6,20000.0,35.0,1,25.0,95000
Hero,Achiever,150.0,2,6750.0,45.0,1,13.0,23500
Hero,HF,100.0,3,7200.0,65.0,1,8.1,22500
Hero,HF,100.0,3,6750.0,65.0,1,8.1,23500
Hero,HF,100.0,3,6750.0,65.0,1,8.1,22500
Royal-Enfield,Classic,350.0,0,2002.0,35.0,1,19.1,220000
Hero,Xpulse,200.0,0,628.0,46.0,1,17.8,110000
Yamaha,SZR,150.0,9,34000.0,0.0,1,12.0,24000
Bajaj,Pulsar,180.0,5,78000.0,65.0,1,17.0,51000
TVS,Apache,160.0,0,95000.0,0.0,4,15.6,55000
TVS,Apache,160.0,2,95000.0,0.0,3,16.1,53000
KTM,RC,390.0,5,10000.0,26.0,1,42.3,140000
Royal-Enfield,Classic,350.0,7,25100.0,35.0,1,19.8,98000
Bajaj,Discover,150.0,6,70.0,70.0,1,13.0,30000
Suzuki,Gixxer,150.0,4,17000.0,40.0,2,14.6,60000
Bajaj,Pulsar,180.0,9,55000.0,45.0,1,17.0,26000
Bajaj,Platina,110.0,2,4902.0,0.0,1,8.6,44550
Suzuki,Intruder,150.0,2,8941.0,0.0,1,14.6,82000
Honda,CBR,250.0,4,38.0,38.0,2,26.15,89500
Hero,Glamour,125.0,3,50000.0,45.0,1,6.72,48000
Bajaj,Pulsar,200.0,9,35.0,35.0,2,23.19,45000
Yamaha,FZ25,250.0,3,25272.0,43.0,2,20.3,91000
Bajaj,Dominar,400.0,4,28.0,28.0,1,34.5,120000
Yamaha,FZs,150.0,7,43000.0,45.0,1,13.0,61000
Hero,Glamour,125.0,6,46000.0,55.0,1,8.9,42000
TVS,Phoenix,125.0,7,77.0,77.0,1,10.9,27000
Honda,CB,125.0,2,65.0,65.0,1,10.0,63000
Royal-Enfield,Thunderbird,350.0,4,15000.0,40.0,1,19.8,102000
Honda,CB,125.0,6,65.0,65.0,1,10.0,28600
Royal-Enfield,Classic,350.0,5,12500.0,35.0,1,19.8,41250
Royal-Enfield,Classic,350.0,2,15500.0,35.0,1,19.8,60000
Hero,HF,100.0,3,14322.0,55.0,1,6.15,32000
Royal-Enfield,Thunderbird,350.0,12,69000.0,35.0,1,19.8,65000
Bajaj,Pulsar,220.0,3,37000.0,38.0,1,21.0,72000
TVS,Apache,180.0,4,45.0,45.0,1,17.2,52000
Hero,Super,125.0,2,12500.0,75.0,1,9.0,25000
Honda,CD,110.0,3,84.0,84.0,1,8.25,38000
Bajaj,Pulsar,180.0,10,24300.0,65.0,1,15.0,35000
TVS,Apache,160.0,10,60.0,60.0,1,15.2,35000
Bajaj,Pulsar,220.0,3,17900.0,38.0,1,21.0,88000
KTM,RC,200.0,4,9000.0,35.0,1,25.1,68000
Yamaha,FZ16,150.0,7,58.0,58.0,1,13.0,41500
Royal-Enfield,Classic,350.0,2,11735.0,35.0,1,19.8,172000
Bajaj,Pulsar,200.0,6,35.0,35.0,4,24.16,54000
Bajaj,Pulsar,200.0,2,35.0,35.0,1,24.5,115000
TVS,Apache,180.0,7,45.0,45.0,3,17.2,31840
Royal-Enfield,Classic,350.0,8,30000.0,35.0,1,19.8,84575
Hero,Passion,100.0,8,35000.0,5.0,1,8.2,22200
Bajaj,Pulsar,220.0,11,25000.0,38.0,1,21.0,22000
Royal-Enfield,Thunderbird,350.0,8,36000.0,40.0,1,19.8,80000
Royal-Enfield,Classic,350.0,4,15567.0,35.0,2,19.8,128000
Royal-Enfield,Classic,350.0,3,31000.0,35.0,1,19.8,145000
Honda,CBR,150.0,6,38.0,38.0,1,18.28,100000
Bajaj,Pulsar,200.0,9,35.0,35.0,1,23.19,45000
Hero,Xtreme,150.0,4,40000.0,50.0,1,14.2,45000
Royal-Enfield,Classic,350.0,5,50000.0,35.0,1,19.8,165000
Yamaha,MT-15,150.0,1,4700.0,0.0,1,18.23,155000
Hero,Karizma,223.0,11,46000.0,48.0,2,20.0,46000
TVS,Apache,160.0,4,60.0,60.0,1,15.2,30000
Bajaj,Pulsar,200.0,6,35.0,35.0,1,24.16,75000
Bajaj,Pulsar,150.0,6,34000.0,53.0,1,16.8,43000
Bajaj,Pulsar,220.0,8,97000.0,38.0,4,21.0,22000
Bajaj,Discover,100.0,5,80.0,80.0,1,7.7,20700
Bajaj,Pulsar,150.0,9,65.0,65.0,2,14.85,45000
Royal-Enfield,Classic,350.0,2,16000.0,35.0,1,19.8,164000
Royal-Enfield,Thunderbird,350.0,6,30000.0,40.0,1,19.8,90000
Bajaj,Dominar,400.0,3,28.0,28.0,1,34.5,120000
TVS,Star,110.0,8,43000.0,85.0,1,8.2,33500
Hero,Splendor,100.0,5,30000.0,55.0,2,8.2,34000
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,53000
Jawa,Forty,295.0,1,1700.0,0.0,1,27.0,220000
Royal-Enfield,Thunderbird,500.0,7,40000.0,25.0,1,27.2,75000
Royal-Enfield,Thunderbird,350.0,2,4527.0,0.0,1,19.8,160000
Bajaj,Pulsar,150.0,11,65.0,65.0,1,14.85,19000
Hero,Passion,100.0,5,19526.0,5.0,1,8.2,37462
Hero,Passion,100.0,6,45333.0,84.0,1,8.2,32000
Royal-Enfield,Thunderbird,500.0,7,12000.0,25.0,2,27.2,90000
TVS,Apache,160.0,6,60.0,60.0,1,15.2,48000
TVS,Apache,160.0,3,60.0,60.0,2,15.2,58900
Bajaj,Pulsar,150.0,6,65.0,65.0,1,14.85,46000
Bajaj,Pulsar,220.0,3,43000.0,38.0,1,21.0,73500
Bajaj,Discover,150.0,10,70.0,70.0,1,13.0,12500
Bajaj,Pulsar,160.0,4,64000.0,0.0,1,15.5,59000
Bajaj,Pulsar,150.0,2,65.0,65.0,1,15.0,67987
TVS,Apache,310.0,2,16000.0,22.0,1,33.0,175300
Bajaj,Pulsar,200.0,6,35.0,35.0,2,24.16,80000
Royal-Enfield,Thunderbird,350.0,4,15000.0,40.0,1,19.8,110000
KTM,390,390.0,1,6770.0,0.0,1,42.3,314800
Royal-Enfield,Thunderbird,500.0,4,4000.0,25.0,1,27.2,128000
TVS,Apache,180.0,2,45.0,45.0,1,17.3,60000
Bajaj,Discover,100.0,7,80.0,80.0,1,9.1,30000
Royal-Enfield,Electra,350.0,10,37000.0,37.0,1,19.0,75000
Honda,CB,125.0,5,65.0,65.0,1,10.0,38000
Yamaha,RX135,135.0,23,1000.0,0.0,1,14.0,65000
Hero,Xtreme,200.0,1,12500.0,39.0,1,18.1,79000
TVS,Apache,180.0,5,45.0,45.0,1,17.3,70523
Royal-Enfield,Classic,350.0,5,20977.0,35.0,1,19.8,110000
Bajaj,Avenger,220.0,2,9586.0,45.0,1,14.3,95600
Yamaha,FZs,150.0,8,37000.0,45.0,2,13.0,36000
Bajaj,Pulsar,220.0,5,20000.0,38.0,1,21.0,45000
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,51000
Bajaj,Avenger,220.0,4,55000.0,53.0,1,19.0,58000
Royal-Enfield,Thunderbird,350.0,11,23000.0,35.0,2,19.8,56500
Bajaj,Discover,100.0,8,24000.0,56.0,1,8.51,16400
Bajaj,Pulsar,180.0,4,6400.0,65.0,2,17.0,60000
Royal-Enfield,Classic,500.0,5,16000.0,32.0,1,27.2,125000
Royal-Enfield,Thunderbird,350.0,2,3200.0,40.0,1,19.8,140000
Hero,Hunk,150.0,11,10000.0,53.0,1,14.0,28000
Jawa,Forty,295.0,2,11500.0,0.0,1,27.0,170000
Bajaj,Avenger,220.0,3,33000.0,40.0,1,19.0,50000
TVS,Apache,160.0,3,60.0,60.0,2,15.2,52000
Bajaj,Avenger,220.0,4,46000.0,53.0,1,19.0,60000
Bajaj,Pulsar,200.0,4,42.0,42.0,3,23.2,56300
Bajaj,Pulsar,220.0,6,19000.0,38.0,1,21.0,50400
Bajaj,Discover,125.0,8,29000.0,68.0,1,12.5,19200
Bajaj,Pulsar,220.0,1,67000.0,38.0,4,20.11,55800
Bajaj,Pulsar,150.0,12,65.0,65.0,1,14.85,15200
TVS,Apache,180.0,4,45.0,45.0,1,17.2,32000
Bajaj,Pulsar,220.0,8,18000.0,38.0,1,21.0,36500
Bajaj,Pulsar,150.0,5,65.0,65.0,1,15.0,47700
Bajaj,Pulsar,125.0,1,85000.0,62.0,2,11.64,52200
Royal-Enfield,Classic,350.0,1,1200.0,35.0,1,19.1,180000
Royal-Enfield,Thunderbird,350.0,12,56000.0,35.0,1,19.8,50000
